oferta	modalidad	administracion	examen	clasificacion	fecha_examen	pregunta	numRespuesta	texto	correcta
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	100. SSL se sitúa entre las capas:	4	d) De transporte y enlace.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	1. Los scripts de Shell son uno de los tipos de programas más habituales en todos los sistemas UNIX. #!/bin/bash en la primera línea del Shell script indica:	1	a) Es un comentario que no indica nada.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	1. Los scripts de Shell son uno de los tipos de programas más habituales en todos los sistemas UNIX. #!/bin/bash en la primera línea del Shell script indica:	2	b) Ejecuta el comando /bin/bash y presenta el resultado en pantalla.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	1. Los scripts de Shell son uno de los tipos de programas más habituales en todos los sistemas UNIX. #!/bin/bash en la primera línea del Shell script indica:	3	c) Cambia el directorio a /bin/bash.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	1. Los scripts de Shell son uno de los tipos de programas más habituales en todos los sistemas UNIX. #!/bin/bash en la primera línea del Shell script indica:	4	d) Indica que se debe usar la Shell bash para ejecutar el script.	Yes
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	2. En UNIX, la llamada “FORK”:	1	a) Controla el tiempo de ejecución de un proceso.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	2. En UNIX, la llamada “FORK”:	2	b) Envía una señal al proceso especificado.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	2. En UNIX, la llamada “FORK”:	3	c) Crea una copia del proceso que hace la llamada.	Yes
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	2. En UNIX, la llamada “FORK”:	4	d) Elimina el mapa de memoria del proceso que hace la llamada.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	3. En relación con sistemas operativos Linux, señale la opción correcta:	1	a) El comando vmstat muestra, entre otra información, el pid del proceso que más cantidad de memoria swap está consumiendo.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	3. En relación con sistemas operativos Linux, señale la opción correcta:	2	b) El runlevel 4 inicia los servicios con soporte X para login gráfico.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	3. En relación con sistemas operativos Linux, señale la opción correcta:	3	c) El comando “vmstat –p 10” muestra las estadísticas de memoria virtual con una periodicidad de 10 segundos.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	3. En relación con sistemas operativos Linux, señale la opción correcta:	4	d) El comando “crontab –r –u albert” elimina los cron del usuario albert en el sistema.	Yes
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	4. El comando Linux que permite listar los colores reconocidos en el sistema y su valor RGB es:	1	a) listrgb	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	4. El comando Linux que permite listar los colores reconocidos en el sistema y su valor RGB es:	2	b) statrgb	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	4. El comando Linux que permite listar los colores reconocidos en el sistema y su valor RGB es:	3	c) showrgb	Yes
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	4. El comando Linux que permite listar los colores reconocidos en el sistema y su valor RGB es:	4	d) no existe ese comando en Linux	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	5. ¿Qué archivo contiene un programa ejecutable que permite al usuario cambiar la información sobre la contraseña en Unix?	1	a) /etc/passwd	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	5. ¿Qué archivo contiene un programa ejecutable que permite al usuario cambiar la información sobre la contraseña en Unix?	2	b) /bin/passwd	Yes
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	5. ¿Qué archivo contiene un programa ejecutable que permite al usuario cambiar la información sobre la contraseña en Unix?	3	c) /etc/shadow	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	5. ¿Qué archivo contiene un programa ejecutable que permite al usuario cambiar la información sobre la contraseña en Unix?	4	d) /bin/who	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	6. ¿Qué sentencia es equivalente a la siguiente: “grep -n texto fichero”?	1	a) awk ‘/texto/{print NR”:”$0}’ fichero	Yes
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	6. ¿Qué sentencia es equivalente a la siguiente: “grep -n texto fichero”?	2	b) awk ‘/texto/{x++;}END{print x}’ fichero	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	6. ¿Qué sentencia es equivalente a la siguiente: “grep -n texto fichero”?	3	c) awk ‘!/texto/’ fichero	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	6. ¿Qué sentencia es equivalente a la siguiente: “grep -n texto fichero”?	4	d) awk ‘/texto/{print;getline;print}’ fichero	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	7. En el sistema operativo Linux, el nivel 6 de ejecución se define como:	1	a) Sistema Detenido (systemhalt).	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	7. En el sistema operativo Linux, el nivel 6 de ejecución se define como:	2	b) Modo de usuario individual (single modeuser).	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	7. En el sistema operativo Linux, el nivel 6 de ejecución se define como:	3	c) Reinicio del sistema (systemreboot).	Yes
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	7. En el sistema operativo Linux, el nivel 6 de ejecución se define como:	4	d) Modo multiusuario completo (full multiuser)	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	8. Para programar la ejecución del script /usr/bin/script el primer día de cada mes a las 12 de la mañana y a las 12 de la noche, debemos añadir en el fichero /etc/crontab la línea:	1	a) 0 0,12 1 * * /usr/bin/script	Yes
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	8. Para programar la ejecución del script /usr/bin/script el primer día de cada mes a las 12 de la mañana y a las 12 de la noche, debemos añadir en el fichero /etc/crontab la línea:	2	b) 0 0-12 1 * * /usr/bin/script	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	8. Para programar la ejecución del script /usr/bin/script el primer día de cada mes a las 12 de la mañana y a las 12 de la noche, debemos añadir en el fichero /etc/crontab la línea:	3	c) * */12 * * 1 /usr/bin/script	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	8. Para programar la ejecución del script /usr/bin/script el primer día de cada mes a las 12 de la mañana y a las 12 de la noche, debemos añadir en el fichero /etc/crontab la línea:	4	d) 0 0/12 * 1 * /usr/bin/script	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	9. Distribución de software basada en núcleo Linux con determinados paquetes de software para satisfacer determinadas necesidades:	1	a) Paquete	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	9. Distribución de software basada en núcleo Linux con determinados paquetes de software para satisfacer determinadas necesidades:	2	b) Distro	Yes
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	9. Distribución de software basada en núcleo Linux con determinados paquetes de software para satisfacer determinadas necesidades:	3	c) Suite	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	9. Distribución de software basada en núcleo Linux con determinados paquetes de software para satisfacer determinadas necesidades:	4	d) Conjunto	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	10. Queremos mostrar la fecha actual, de forma que aparezca primero la hora y después la fecha, primero el día, después el mes y después el año en formato numérico:	1	a) date	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	10. Queremos mostrar la fecha actual, de forma que aparezca primero la hora y después la fecha, primero el día, después el mes y después el año en formato numérico:	2	b) date –utc	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	10. Queremos mostrar la fecha actual, de forma que aparezca primero la hora y después la fecha, primero el día, después el mes y después el año en formato numérico:	3	c) date +”%Y -%m -%d %H: %M”	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	10. Queremos mostrar la fecha actual, de forma que aparezca primero la hora y después la fecha, primero el día, después el mes y después el año en formato numérico:	4	d) date +”%H: %M %d -%m %Y”	Yes
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	11. Queremos hacer una instalación de determinados paquetes en una distribución Red Hat Enterprise Linux 7. Podemos utilizar el programa:	1	a) rpm	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	11. Queremos hacer una instalación de determinados paquetes en una distribución Red Hat Enterprise Linux 7. Podemos utilizar el programa:	2	b) dnf	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	11. Queremos hacer una instalación de determinados paquetes en una distribución Red Hat Enterprise Linux 7. Podemos utilizar el programa:	3	c) yum	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	11. Queremos hacer una instalación de determinados paquetes en una distribución Red Hat Enterprise Linux 7. Podemos utilizar el programa:	4	d) Todas son correctas.	Yes
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	12. Queremos arrancar el demonio samba, para compartir carpetas para los clientes Windows desde nuestro servidor RHEL:	1	a) /etc/rc.d/init.d/smbstart	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	12. Queremos arrancar el demonio samba, para compartir carpetas para los clientes Windows desde nuestro servidor RHEL:	2	b) Service smb start	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	12. Queremos arrancar el demonio samba, para compartir carpetas para los clientes Windows desde nuestro servidor RHEL:	3	c) Systemctl start smb.service	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	12. Queremos arrancar el demonio samba, para compartir carpetas para los clientes Windows desde nuestro servidor RHEL:	4	d) todas son correctas.	Yes
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	13. Los “runlevels” clásicos de System V se están sustituyendo por:	1	a) Services	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	13. Los “runlevels” clásicos de System V se están sustituyendo por:	2	b) Targets	Yes
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	13. Los “runlevels” clásicos de System V se están sustituyendo por:	3	c) Anchors	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	13. Los “runlevels” clásicos de System V se están sustituyendo por:	4	d) Daemons	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	14. En nuestro servidor Linux decidimos cortar el servicio ftp y utilizar el protocolo seguro sftp. Si no cambiamos la configuración, estará escuchando por el puerto:	1	a) 23	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	14. En nuestro servidor Linux decidimos cortar el servicio ftp y utilizar el protocolo seguro sftp. Si no cambiamos la configuración, estará escuchando por el puerto:	2	b) 22	Yes
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	14. En nuestro servidor Linux decidimos cortar el servicio ftp y utilizar el protocolo seguro sftp. Si no cambiamos la configuración, estará escuchando por el puerto:	3	c) 21	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	14. En nuestro servidor Linux decidimos cortar el servicio ftp y utilizar el protocolo seguro sftp. Si no cambiamos la configuración, estará escuchando por el puerto:	4	d) 20 y 21	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	15. Por defecto, nuestro primer dispositivos en canal primario SCSI o SATA tendrá el siguiente fichero virtual asociado:	1	a) /dev/hda	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	15. Por defecto, nuestro primer dispositivos en canal primario SCSI o SATA tendrá el siguiente fichero virtual asociado:	2	b) /dev/sda	Yes
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	15. Por defecto, nuestro primer dispositivos en canal primario SCSI o SATA tendrá el siguiente fichero virtual asociado:	3	c) /dev/tty0	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	15. Por defecto, nuestro primer dispositivos en canal primario SCSI o SATA tendrá el siguiente fichero virtual asociado:	4	d) /dev/lp0	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	16. Debido a operaciones de mantenimiento, hemos desmontado una serie de discos, incluidos en /etc/fstab. Una vez reparados, los queremos poner otra vez a disposición de los usuarios. Señala la forma que proporcione una mayor seguridad:	1	a) mount –a	Yes
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	16. Debido a operaciones de mantenimiento, hemos desmontado una serie de discos, incluidos en /etc/fstab. Una vez reparados, los queremos poner otra vez a disposición de los usuarios. Señala la forma que proporcione una mayor seguridad:	2	b) reiniciar el sistema.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	16. Debido a operaciones de mantenimiento, hemos desmontado una serie de discos, incluidos en /etc/fstab. Una vez reparados, los queremos poner otra vez a disposición de los usuarios. Señala la forma que proporcione una mayor seguridad:	3	c) mount /dev/sd*	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	16. Debido a operaciones de mantenimiento, hemos desmontado una serie de discos, incluidos en /etc/fstab. Una vez reparados, los queremos poner otra vez a disposición de los usuarios. Señala la forma que proporcione una mayor seguridad:	4	d) mount /dev/*	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	17. Queremos hacer una copia del fichero /etc/passwd en el volumen /dev/VolGroup00/LogVol01.  Señala el orden de los pasos a realizar :	1	a) Subir la cuota de grupo, comprobar el espacio disponible, asignar permisos, subir fichero	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	17. Queremos hacer una copia del fichero /etc/passwd en el volumen /dev/VolGroup00/LogVol01.  Señala el orden de los pasos a realizar :	2	b) Subir la cuota de usuario, asignar permisos, comprobar el espacio disponible, subir fichero	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	17. Queremos hacer una copia del fichero /etc/passwd en el volumen /dev/VolGroup00/LogVol01.  Señala el orden de los pasos a realizar :	3	c) Comprobar el espacio disponible, subir la cuota de disco, asignar permisos, subir fichero.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	17. Queremos hacer una copia del fichero /etc/passwd en el volumen /dev/VolGroup00/LogVol01.  Señala el orden de los pasos a realizar :	4	d) Todas son falsas	Yes
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	18. Ejecutamos las siguientes sentencias: “touch prueba; echo hola >> prueba;ln prueba hhh;rm prueba;cathhh”. Indica la salida:	1	a) Fallo: El fichero no existe	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	18. Ejecutamos las siguientes sentencias: “touch prueba; echo hola >> prueba;ln prueba hhh;rm prueba;cathhh”. Indica la salida:	2	b) hhh	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	18. Ejecutamos las siguientes sentencias: “touch prueba; echo hola >> prueba;ln prueba hhh;rm prueba;cathhh”. Indica la salida:	3	c) hola	Yes
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	18. Ejecutamos las siguientes sentencias: “touch prueba; echo hola >> prueba;ln prueba hhh;rm prueba;cathhh”. Indica la salida:	4	d) prueba	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	19. Ejecutamos las siguientes sentencias: “touch test; echo hello>> test;ln –s test hhh;rm test;cathhh”. Indica la salida:	1	a) Fallo: El fichero no existe	Yes
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	19. Ejecutamos las siguientes sentencias: “touch test; echo hello>> test;ln –s test hhh;rm test;cathhh”. Indica la salida:	2	b) hhh	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	19. Ejecutamos las siguientes sentencias: “touch test; echo hello>> test;ln –s test hhh;rm test;cathhh”. Indica la salida:	3	c) hello	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	19. Ejecutamos las siguientes sentencias: “touch test; echo hello>> test;ln –s test hhh;rm test;cathhh”. Indica la salida:	4	d) test	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	20. Tenemos un solo grupo de volúmenes, llamado vg1. Queremos crear un nuevo volumen físico con LVM, a partir del disco /dev/sdf1:	1	a) vgcreate /dev/vg1 /dev/sdf1	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	20. Tenemos un solo grupo de volúmenes, llamado vg1. Queremos crear un nuevo volumen físico con LVM, a partir del disco /dev/sdf1:	2	b) vgextend /dev/vg1 /dev/sdf1	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	20. Tenemos un solo grupo de volúmenes, llamado vg1. Queremos crear un nuevo volumen físico con LVM, a partir del disco /dev/sdf1:	3	c) pvcreate /dev/sdf1 /dev/vg1	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	20. Tenemos un solo grupo de volúmenes, llamado vg1. Queremos crear un nuevo volumen físico con LVM, a partir del disco /dev/sdf1:	4	d) pvcreate /dev/sdf1	Yes
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	21. Ejecutamos la orden “useradd alumno” en RHEL 7. Indica los ficheros del sistema que se verán afectados:	1	a) /etc/passwd	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	21. Ejecutamos la orden “useradd alumno” en RHEL 7. Indica los ficheros del sistema que se verán afectados:	2	b) /etc/shadow	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	21. Ejecutamos la orden “useradd alumno” en RHEL 7. Indica los ficheros del sistema que se verán afectados:	3	c) /etc/group	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	21. Ejecutamos la orden “useradd alumno” en RHEL 7. Indica los ficheros del sistema que se verán afectados:	4	d) Todas son correctas	Yes
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	22. A continuación el usuario alumno intenta entrar al sistema:	1	a) Se le pedirá la contraseña para fijarla.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	22. A continuación el usuario alumno intenta entrar al sistema:	2	b) Entrará con una contraseña en blanco.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	22. A continuación el usuario alumno intenta entrar al sistema:	3	c) Entrará con una contraseña en blanco, pero antes de salir se le obliga a ejecutar el comando passwd.	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	22. A continuación el usuario alumno intenta entrar al sistema:	4	d) Todas son falsas.	Yes
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	23. Como administradores, hemos creado un fichero de texto en el directorio /home/prueba, y hemos hecho propietario al usuario prueba. Dicho usuario se queja de que puede leerlo, pero no escribir en él. Indica la siguiente acción por nuestra parte:	1	a) chown 600 /home/prueba/fichero	No
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	23. Como administradores, hemos creado un fichero de texto en el directorio /home/prueba, y hemos hecho propietario al usuario prueba. Dicho usuario se queja de que puede leerlo, pero no escribir en él. Indica la siguiente acción por nuestra parte:	2	b) chmod 600 /home/prueba/fichero	Yes
2015	ACADEMIA	CARM	ACADEMIA 2º VUELTA	PRUEBA DE EXAMEN	13/06/2017	23. Como administradores, hemos creado un fichero de texto en el directorio /home/prueba, y hemos hecho propietario al usuario prueba. Dicho usuario se queja de que puede leerlo, pero no escribir en él. Indica la siguiente acción por nuestra parte:	3	c) chmod 060 /home/prueba/fichero	No
